,index,choose_one,class_label,created_at,id,json,mentions,source,text,username,predictions,probabilities
2354,336,neutral,0,Tue Oct 02 17:01:42 +0000 2018,1047169766136340480,,,united,The one time I decide to read the Hemispheres magazine on my @united flight I find this amazing spread on #Cleveland AND @cwru! Check out page 90: https://t.co/sYFpsQMuEs @CWRUalumni https://t.co/wxRm9ulBsA,aishuarjun,1,0.5049070233299742
2355,337,neutral,0,Tue Oct 02 16:38:32 +0000 2018,1047163935554723840,,,united,On my way to the @Global_GWS on @united - from AUS to EWR to MXP. Italy here I come. Stopping off at @LefayResorts first! #GWS2018,dfiske,0,0.20314982347896657
2356,338,neutral,0,Tue Oct 02 16:33:51 +0000 2018,1047162759702630401,,,united,"The fact @primeraair went bankrupt and left thousands stranded without a way to their destinations is proof why I dont fly those cheap airlines
I'm fine with flying @united @AmericanAir and so on. Knowing very well I'm not gonna get stuck 🤔",VerbalCheatcode,1,0.5553716964096745
2357,339,neutral,0,Tue Oct 02 16:33:27 +0000 2018,1047162657403555842,,,united,We are so honored to be working with @united and @TheArcHouston for our 8th #WingsForAll event! https://t.co/mZvcJdPRrm,iah,0,0.25463750601744034
2358,340,neutral,0,Tue Oct 02 16:30:41 +0000 2018,1047161961576845312,,,united,Big thanks to @United for keeping me busy arguing with your customer on my entire bumpy uncomfortable smelly flight 😘 #thecustomerisalwaysright,itsreallybcb,0,0.45512162152300834
2359,341,neutral,0,Tue Oct 02 16:30:32 +0000 2018,1047161922389495808,,,united,INBOX: @SATairport announces new SAT -&gt; JFK flight on @AmericanAir.  We already have one on @Delta (and one to Newark on @united) but this a great step forward. https://t.co/jHRECZQVxa,MikeBoard1200,0,0.3171790096252011
2360,342,neutral,0,Tue Oct 02 16:25:11 +0000 2018,1047160574847721472,,,united,SUPER impressed with the excellent customer service we’ve received from @united while traveling today!,Allie__Mesh,1,0.6927430944416603
2361,343,neutral,0,Tue Oct 02 16:21:00 +0000 2018,1047159523297910785,,,united,Working people across the globe are demanding massive corporations like @united pay workers a livable wage. #PovertyDoesntFly #UnionsForAll https://t.co/Y2wL9kxhfM,MaryKayHenry,0,0.3287753830061865
2362,344,neutral,0,Tue Oct 02 16:19:36 +0000 2018,1047159170485686272,,,united,Lost productivity on the first Thursday and Friday of the NCAA Tournament has to pale in comparison to the amount of lost productivity from @united’s WiFi consistently not working on flight after flight #FirstWorldProblems,darrenrovell,0,0.37525065954000114
2363,345,neutral,0,Tue Oct 02 16:15:13 +0000 2018,1047158066766991360,,,united,Gorgeous sunrise from my seat on Denver - Newark @united flight this morning #travel #ILoveUnited https://t.co/lxXCiUpKsu,TravelV,1,0.5024120691326847
2364,346,neutral,0,Tue Oct 02 16:12:08 +0000 2018,1047157292817240065,,,united,The only breakfast option available on my @united plane from México to HOU. https://t.co/g5PntfloCp,armando_soriano,0,0.3694218680378902
2365,347,neutral,0,Tue Oct 02 16:08:39 +0000 2018,1047156415998164992,,,united,"Quise comprar un vuelo desde la pagina oficial de @united y me estaba saliendo en 1,600dlls, luego lo busque en despegar y me salio en 370dlls (mismo vuelo) https://t.co/Qrfh8YLM30",rburgos93,0,0.41066925578342917
2366,348,neutral,0,Tue Oct 02 15:59:17 +0000 2018,1047154057654292480,,,united,Airlines acting like they are doing fliers a service with bigger planes for #transcon flights. #PaxEx for flights over 3 hours is generally awful unless in 1st. #cattlecar @AmericanAir @united @Delta,rmitera,0,0.40146311491806896
2367,349,neutral,0,Tue Oct 02 15:52:11 +0000 2018,1047152272680083457,,,united,Collective reaction from the ecomony section when the @United flight attendant announced that the wifi isnt working: https://t.co/mpC6cVO8Mf,Needles56,0,0.3976254300008078
2368,350,neutral,0,Tue Oct 02 15:45:56 +0000 2018,1047150700990349313,,,united,"One of those days, headed to Paris for work and my original @United flight is delayed because of mechanical, so got the earlier flight but #backrowmiddlebitch. Going to be a long 3:50 flight, might need a drink for this one! https://t.co/ttznmcJs8K",bkuhlsf,0,0.41185327811005706
2369,351,neutral,0,Tue Oct 02 15:45:07 +0000 2018,1047150491862491136,,,united,.@Amazon’s decision to raise their minimum wage to $15 shows that the power of working people to join together &amp; demand change is unstoppable. Now they need a union to fight for better working conditions. @McDonalds @United the world is watching! #UnionsForAll #FightFor15,MaryKayHenry,0,0.35389815778892264
2370,352,neutral,0,Tue Oct 02 15:43:51 +0000 2018,1047150176819929088,,,united,"Atlanta to Lisbon, Portugal for only $418 roundtrip with @United.

https://t.co/20EB0fhLYz https://t.co/16na7uRmxd",SecretFlying,0,0.3430722007530775
2371,353,neutral,0,Tue Oct 02 15:40:15 +0000 2018,1047149268887396357,,,united,"40 airports. 13 countries. 6 continents. On 10/2, airport workers are holding worldwide demonstrations to put airlines like @united on notice calling for fair wages, union rights, &amp; safe workplaces in every country. https://t.co/djnu3HNTof #PovertyDoesntFly #UnionsForAll https://t.co/JNwiEhlY9f",FightFor15PA,0,0.3212536593733904
2372,354,neutral,0,Tue Oct 02 15:36:22 +0000 2018,1047148290981146624,,,united,"Never fails, buy the monthly @united WiFi subscription and can't get reliable internet for the flight. #unproductive #notmytravelweek #reboot #roadwarrior",YesMissWin,0,0.49303130251484195
2373,355,neutral,0,Tue Oct 02 15:35:48 +0000 2018,1047148148957822977,,,united,Many thanks to @NBCMontana for covering our story this week in #Missoula #ICYMI you can watch the video here: https://t.co/k9AWN4XJu3 @JasonandAxel @united @earthrated #tuesday,LeashesofValor,0,0.48818222527516286
2374,356,neutral,0,Tue Oct 02 15:30:24 +0000 2018,1047146792222167040,,,united,Customer Service Representative @united #Heathrow Airport Info/Apply https://t.co/z89EdlWvMo #Airportjobs #Heathrowjobs https://t.co/j5aPhvhSsG,JCPinHeathrow,1,0.6311596461626159
2375,357,neutral,0,Tue Oct 02 15:23:16 +0000 2018,1047144994044297216,,,united,"As a former @Delta Diamond and current @united 1k , can tell you this article nails it  and wish @United management would read and learn https://t.co/IIkiabErbx",eckhaus,0,0.4821647873885989
2376,358,neutral,0,Tue Oct 02 15:20:39 +0000 2018,1047144336130039810,,,united,#ORD to #SDF @united @fly2ohare,zachbyrne,0,0.3006494733547793
2377,359,neutral,0,Tue Oct 02 15:16:27 +0000 2018,1047143281111588865,,,united,Many thanks for the amazing customer service from Chloe in the Manilla offices for @united. She went above and beyond to ensure that our booked flights go smoothly!,ryanwright,0,0.41934538580945246
2379,360,neutral,0,Tue Oct 02 15:12:47 +0000 2018,1047142356653412352,,,united,Airport workers around the country and around the world are standing up together today. We support them 100%. Everybody who works at an airport should be paid enough to work one job and pay their bills. Massive corporations like @United can and should do better. https://t.co/dfoY8oRFAp,MaryKayHenry,0,0.23882350760537246
2380,361,neutral,0,Tue Oct 02 15:12:19 +0000 2018,1047142239774769152,,,united,Hey @united plane problems in COS... Going to cause us to miss flight to Erie because you can’t fix it... going to make this right?,jbloomstine921,0,0.43920443165624007
2381,362,neutral,0,Tue Oct 02 15:10:58 +0000 2018,1047141898303852545,,,united,#Googlyeyes checkin’ out #nyc and gettin’ bonus miles @united @Chase https://t.co/JklQhzaFbY,googlyeyesworld,1,0.5120656242058855
2382,363,neutral,0,Tue Oct 02 15:07:16 +0000 2018,1047140967390810112,,,united,"hey @united why do you have a maximum password length when changing passwords? If you're using proper hashing/salting, it shouldn't matter how long I want to make my password.",iandouglas736,1,0.7981014500073753
2383,364,neutral,0,Tue Oct 02 15:03:03 +0000 2018,1047139908031197185,,,united,"Any organization that exhibits male dominance in its leadership is sub-optimally led.  

@JETAR9 
@WhiteHouse 
@CIA 
@FBI 
@FoxNews 
@NBCNews 
@NBA 
@NFL 
@TheJewishMuseum 
@Pontifex 
@UMWomen 
@united 
@facebook 
@Google 
@NRA 
@USSenate 
@Scotus 
@GOP 
@g7 https://t.co/C2M01sb6b3",HalFairchild,1,0.5989037315941015
2384,365,neutral,0,Tue Oct 02 14:55:15 +0000 2018,1047137942941130753,,,united,"Minneapolis to Amsterdam, Netherlands for only $418 roundtrip with @United &amp; @AirCanada.

https://t.co/w8bLfXOWXR https://t.co/t45PLajRUp",SecretFlying,0,0.42813083784049927
2385,366,neutral,0,Tue Oct 02 14:53:43 +0000 2018,1047137559510306818,,,united,"Any organization that exhibits male dominance in its leadership is sub-optimally led.  

@JETAR9 
@WhiteHouse 
@CIA 
@FBI 
@FoxNews 
@NBCNews 
@NBA 
@NFL 
@TheJewishMuseum 
@Pontifex 
@UMWomen 
@united 
@facebook 
@Google 
@NRA 
@USSenate 
@Scotus 
@GOP 
@g7 https://t.co/BIGCbjibXm",HalFairchild,1,0.5989037315941015
2386,367,neutral,0,Tue Oct 02 14:46:51 +0000 2018,1047135831109054464,,,united,Does the concept of codeshare need to remain? asks Teri Wetzel of @united at #pss2018,PaulByrne66,0,0.22058336374754622
2387,368,neutral,0,Tue Oct 02 14:45:33 +0000 2018,1047135504569962496,,,united,Hey @united I have been extremely frustrated because a couple days ago you lost a suitcase FULL of baby clothes that I was traveling with that my family got me for my baby girl who is due Dec 14th. They tagged the bag with someone else’s name and told me “we’ll without a tag...”,VoiceOverDan,1,0.7651302031490624
2388,369,neutral,0,Tue Oct 02 14:43:48 +0000 2018,1047135063413051392,,,united,"Teri Wetzel @united outlines PSS platform transformation to handle more complex customer requests, shifting focus for PSS to customer centricity, margin, agility and simplicity, so all ""modern channels come through the front door #PSS2018",T2RL,0,0.44695581083837443
2389,370,neutral,0,Tue Oct 02 14:37:09 +0000 2018,1047133391492210688,,,united,Living my best life and ending my birthday trip on a lie flat with champagne thanks to the @united upgrade to Polaris class for the 14hr flight from Melbourne back to LAX. Cue the RPDR… https://t.co/h2TdLx06Lc,lewietheskyguy,0,0.4631812000462697
2390,371,neutral,0,Tue Oct 02 14:34:32 +0000 2018,1047132730134343680,,,united,"“Maple wafers? More like 
Grease wafers 🤢” come on @united let’s step it up hu? “ https://t.co/JDb8ZvjKCe",misaelblanko,0,0.3429200656088315
2391,372,neutral,0,Tue Oct 02 14:34:01 +0000 2018,1047132600782020615,,,united,"Benieuwd hoe onder andere @United wardrobe, @Kromkommer, @Bambook impact maken? Vraag het aan ze op het S2M Social Impact festival 12 oktober! Ben jij erbij? Vergeet je niet aan te melden.",SIFUtrecht,0,0.3969411335671812
2392,373,neutral,0,Tue Oct 02 14:29:49 +0000 2018,1047131541963325440,,,united,Just got home and so tired yet happy to accomplish today clearance with my former company! I'll miss you IGT and @united! 💙,taylordaneee,0,0.3566701024743008
2393,374,neutral,0,Tue Oct 02 14:24:21 +0000 2018,1047130168949690368,,,united,Supporting Breast Cancer awareness for the month of October !! With Dorie Culkar and Madilyn Matos🎀🎀@united https://t.co/O035WhaPnb,Bobbie16Morrow,0,0.2120303889372042
2394,375,neutral,0,Tue Oct 02 14:20:06 +0000 2018,1047129097103654912,,,united,Major airlines like @united are driving a race to the bottom to undercut working people around the world. Today we’re coming together in GLOBAL SOLIDARITY to demand #UnionsForAll to hold corporations accountable to our communities. #PovertyDoesntFly https://t.co/Tx9mEJQ15y,GoodAirports,0,0.19549108189236222
2395,376,neutral,0,Tue Oct 02 14:10:09 +0000 2018,1047126594135969792,,,united,Catch up on last Friday's #NonprofitRadio on how Foundations Make Funding Decisions with @fdncenter @united by listening to the Foundation Center Month podcast recording: https://t.co/Oq8qXKvUaw,TonyMartignetti,0,0.173015824371021
2396,377,neutral,0,Tue Oct 02 14:08:15 +0000 2018,1047126114684952576,,,united,"Seriously, @united is the 2018 coffee shop charging for WiFi https://t.co/doAqoN5KgS",jeffpearlman,0,0.29336805463339527
2397,378,neutral,0,Tue Oct 02 13:54:51 +0000 2018,1047122744326774784,,,united,"Dear @united @_austrian - Thanks for going ahead and putting through that $350 premium economy upgrade fee for the flight that was cancelled due to mechanical issues. 
I will be disputing that charge. https://t.co/Sadq5bxisI",rachel_ventures,1,0.6604442212610785
2398,379,neutral,0,Tue Oct 02 13:54:16 +0000 2018,1047122598092369923,,,united,Dear @united ... many of us aren’t 5-2 https://t.co/wGnwKxKSPD,jeffpearlman,1,0.6206018125258226
2399,380,neutral,0,Tue Oct 02 13:48:20 +0000 2018,1047121102684733440,,,united,Flight attendant Julie on @united 2005 to Denver deserves a raise! She is the best.,OddBacchus,0,0.3852860044612813
2400,381,neutral,0,Tue Oct 02 13:41:30 +0000 2018,1047119384634957824,,,united,"Wow, @united snubbing an MLB Hall of Famer... yikes https://t.co/6flZzQ5lv4",mjaffeumd,0,0.32525791111749625
2401,382,neutral,0,Tue Oct 02 13:39:42 +0000 2018,1047118931247419392,,,united,That sunrise! It’s gonna be a great day. 🌞 #sunrise @united https://t.co/HuEVYWvwHu https://t.co/ouAlUNaqQx,Topher2882,0,0.2100295809116731
2402,383,neutral,0,Tue Oct 02 13:39:40 +0000 2018,1047118922443624448,,,united,"And we’re off! @united DEN to CHI 1st leg of the after wedding Norway chill out vacay. #mattnchris929 #withmylove #travel #unitedairlines .
.
.
#gaybeard #gaybear #gaytravel #gaycouplegoals https://t.co/hVNJ00uZYi https://t.co/fUUJrpstGf",Topher2882,0,0.3523975327478241
2403,384,neutral,0,Tue Oct 02 13:29:35 +0000 2018,1047116383799005185,,,united,"Listen to J.E.B MIX @UNITED ONE Vol.02 (WE LOVE VOCAL EDM) by TRIGGERS MUSIC #np on #SoundCloud

엔시티를 제일 흥겹게 트는 디제이 요일바... https://t.co/HNJMhYNiN6",dsp9596,0,0.08367483139989243
2405,385,neutral,0,Tue Oct 02 13:19:13 +0000 2018,1047113776712036353,,,united,"⚡️NEW BLOG⚡️ — I had an awesome day in Syracuse this past weekend. Great flights on @united and frontier_airlines , an awesome time exploring @syracuseairport AND a great time roaming… https://t.co/oFBiGFMFBR",thegreatplanes,0,0.329626044513837
2406,386,neutral,0,Tue Oct 02 13:13:58 +0000 2018,1047112457133514752,,,united,Never flying @united again. So inconvenient 🙄,Elgiinaa,0,0.4024982558403423
2407,387,neutral,0,Tue Oct 02 13:10:38 +0000 2018,1047111616620257290,,,united,Upgraded to economy plus...have no window and a crooked seat... @united you're killin me! #regrets https://t.co/9uLLQIr5yI,sanchor17,0,0.4884238133598875
2408,388,neutral,0,Tue Oct 02 13:04:32 +0000 2018,1047110081958043649,,,united,"""Trabajo limpiando aviones de @united pero gano tan poco que debo vivir con mi abuela. Mis sueños están en espera, quiero ir a la universidad y comprar un coche así no tengo que tomarme 2 buses para ir a trabajar. Con este salario es imposible"" #LaPobrezaNoVuela #PovertyDoesntFly https://t.co/6EQuXdmZcI",uniamericas,0,0.3588735438606784
2409,389,neutral,0,Tue Oct 02 13:04:20 +0000 2018,1047110029957058560,,,united,"Today, my buddy Aidan is riding with me to Portland for Donate Life America’s Annual Meeting.  We scored a first class upgrade thanks to @united and me flying a lot of miles!  Never met… https://t.co/ScxuGqUUeM",orlowskijp,0,0.3873556962297724
2410,390,neutral,0,Tue Oct 02 13:03:20 +0000 2018,1047109778126901250,,,united,Lol! Oh now #United just got on intercom saying they have no idea who’s supposed to be on flight crew. Seriously @united ???? Figure it out! #UnitedFail https://t.co/Nsi2xY1WsN,JewelSantaCruz,0,0.43345035390877396
2411,391,neutral,0,Tue Oct 02 12:52:07 +0000 2018,1047106956480208897,,,united,Hey @united you changed my international flight and it is not an acceptable time because I have a connection. What do I do??,Alianora84,1,0.8938955562177906
2412,392,neutral,0,Tue Oct 02 12:47:27 +0000 2018,1047105783178178561,,,united,Honestly @United you filled a seat 5 minutes after scheduled departure.,T_Five_Oh,1,0.6365294037669988
2413,393,neutral,0,Tue Oct 02 12:43:44 +0000 2018,1047104846531317761,,,united,This is what a once-in-a-lifetime trip to the Dominican Republic looks like for these high school students @United #ad https://t.co/auA1Odbe7i,Slotsqueen3,0,0.2925707297526984
2414,394,neutral,0,Tue Oct 02 12:38:15 +0000 2018,1047103465497886720,,,united,"After a mid flight incident, meeting a passenger upon arrival at the gate was a nice thing to do to reaffirm @United commitment to serving #customers
#leadership #coaching #business #airlines #customerexperience #customerservice
https://t.co/A6ndbU6KKM",BreakoutAsia,0,0.4722262554364455
2415,395,neutral,0,Tue Oct 02 12:36:32 +0000 2018,1047103035103764480,,,united,"From the @United States Air Force perspective of what ""right"" looks like when you lean in on learning how to ""continuously deliver"" accredited, modern software with Pivotal Software, Inc. and #CloudFoundry. https://t.co/I7MO4i5CFN",SeanFitz8,0,0.18774664918549128
2416,396,neutral,0,Tue Oct 02 12:30:48 +0000 2018,1047101593190051841,,,united,I am gearing up for the wedding of the year! @united make booking and flying so easy! 2 days till America! Gahhhh,radzicles,0,0.3834990004383194
2417,397,neutral,0,Tue Oct 02 12:30:13 +0000 2018,1047101444808167424,,,united,"SPONSORED: As we convene thought leaders, press &amp; industry professionals for #TheAtlanticFest, we’re proud to have industry-leading @United as our exclusive airline",AtlanticLIVE,0,0.2827989253397465
2418,398,neutral,0,Tue Oct 02 12:13:51 +0000 2018,1047097326806941697,,,united,"XMAS: Toronto, Canada to San Jose del Cabo, Mexico for only $300 CAD roundtrip with @United.

https://t.co/ZvVkWsKhjK https://t.co/IbddoRDPcI",SecretFlying,0,0.30493272493371315
2419,399,neutral,0,Tue Oct 02 11:52:52 +0000 2018,1047092046383800321,,,united,"United 9 adet Boeing 787-9 siparişi verdi
https://t.co/BTBhwMF4Cj
@BoeingAirplanes @united https://t.co/oXofrQTilz",kokpitaero,0,0.3949198039771043
2420,400,neutral,0,Tue Oct 02 11:46:56 +0000 2018,1047090554457096192,,,united,SHOUT OUT TO NANCY @united FOR HELPING ME TRANSFER MY FLIGHT AND MAKING IT SUPER EASY SO I DIDNT HAVE TO STAY I HONG KONG BY MYSELF!,h00f_heart3d,0,0.37735675230994303
2421,401,neutral,0,Tue Oct 02 11:34:08 +0000 2018,1047087332883611648,,,united,Good am @penn_state from @united 4816. https://t.co/B0HXWhjKCQ,tsimmens,0,0.432705509526486
2422,402,neutral,0,Tue Oct 02 11:13:05 +0000 2018,1047082036022956034,,,united,"The airline industry is evolving through digital transformation. Today we announced with @InmarsatGlobal the start of certification for the AVIATOR 300D system for @united's 737NG aircraft, providing a secure high speed broadband connection to the cockpit. https://t.co/ZPhVr83KcQ https://t.co/Gx9lZJ4wSk",Cobham_plc,0,0.27312319055757284
2423,403,neutral,0,Tue Oct 02 10:49:54 +0000 2018,1047076200705921025,,,united,We believe in reducing inequalities. See how @ManpowerGroup is committed to @United Nations Sustainable Development Goal #10: https://t.co/4vQrK4iFA0 #globalgoals #SDGs #ManpowerGroupSA #DoingWellByDoingGood https://t.co/6yae2rjzyV,ManpowerSAJobs,0,0.3445031248157341
2424,404,neutral,0,Tue Oct 02 10:42:48 +0000 2018,1047074411264847876,,,united,Had an amazing time touring the @united EWR SOC and bag operations. Such an inspiring group of professionals! Incredible to see the care given at all levels. Thank you @EWR_HubHub @Patriciaalzapi1 and @ammyheathrow! https://t.co/3I2hUuxaMp,garycirlin,0,0.39712071636432844
2425,405,neutral,0,Tue Oct 02 09:54:37 +0000 2018,1047062287834603521,,,united,"Más #aviones @Boeing #787-9 para United Airlines @united #Boeing #787
https://t.co/w8m773Hjvj",Noticias_Aereas,0,0.2675754228763526
2426,406,neutral,0,Tue Oct 02 09:44:49 +0000 2018,1047059823228018688,,,united,"#DYK the AVIATOR 300D &amp; 350D systems provide fast &amp; reliable connectivity on the Inmarsat satellite network, delivering high speed broadband to the cockpit whilst maintaining data security. That's why @united have chosen us for their Boeing 737NG aircraft. https://t.co/ZPhVr83KcQ https://t.co/ThYEDRk7pW",Cobham_plc,0,0.26811958614802
2427,407,neutral,0,Tue Oct 02 08:58:24 +0000 2018,1047048141302902784,,,united,"New STC for the @CobhamAVIATOR 300D system extends Inmarsat’s SB-S satellite IP platform to @united’s Boeing 737NG fleet, bringing the airline more operational efficiencies from the connected flight deck https://t.co/h87wlo4iRN https://t.co/Omawkl0ZkC",InmarsatGlobal,0,0.3137245432629575
2428,408,neutral,0,Tue Oct 02 08:49:01 +0000 2018,1047045780639485954,,,united,Today with @InmarsatGlobal we've announced the start of certification for AVIATOR 300D satellite communications system on @united's Boeing 737NG aircraft. This system provides high speed broadband to the cockpit whilst maintaining data security. Learn more https://t.co/ZPhVr83KcQ https://t.co/8XOHqJUgR7,Cobham_plc,0,0.24980320144177548
2429,409,neutral,0,Tue Oct 02 08:48:49 +0000 2018,1047045727875227648,,,united,I'm @United Center! Being number 123 in line for merchandise isn't bad right? https://t.co/hYDHNbMbMq,sanjae_tetsuya,0,0.379417966526782
2430,410,neutral,0,Tue Oct 02 08:38:46 +0000 2018,1047043199234117633,,,united,"Sooooo grumpy about my travel woes with @united this week but you know what? I’m home safe, in my own bed and my next flight (a month from now) is on @AirCanada. We’ll try again next time, folks.",LisaBeesa,1,0.6252952501031201
2431,411,neutral,0,Tue Oct 02 07:58:11 +0000 2018,1047032985911025664,,,united,"My day-trip down to the @Panopto conference has started with @United cancelling my 5 am flight due to ""severe weather conditions."" That's interesting... https://t.co/BikqKXLFvJ",emlarson,1,0.5390945861545159
2432,412,neutral,0,Tue Oct 02 07:52:55 +0000 2018,1047031662259949568,,,united,"Excited about flying with @airnzaustralia tomorrow but having an anxiety attack about the leg with @united. Despite having 2 diff AirNZ reps tell me it’s their carry-on rules that apply on ALL legs of my AirNZ ticket, I’m terrified of what the United gate staff are going to do.",Scotch_Lander,0,0.32841620129206106
2433,413,neutral,0,Tue Oct 02 07:47:52 +0000 2018,1047030388613369856,,,united,Free #inflight #WiFi coming to ⁦@Delta⁩ soon. Passenger expectations always keep changing. Airlines need to keep up ⁦@united⁩ ⁦@SouthwestAir⁩ ⁦@AmericanAir⁩ ⁦@AlaskaAir⁩ ⁦@lufthansa⁩ up. #airlines #paxex #ifec #ife  https://t.co/wews2XgKix,bernardasare0,0,0.3267413034559902
2434,414,neutral,0,Tue Oct 02 07:45:08 +0000 2018,1047029701712236544,,,united,"I’m a big fan of @united new policy change to include #Premiere1K members in Pre-Boarding. I felt relaxed and settled for my flight, didn’t have to worry about being in someone’s way or feeling rushed. #FriendlySkys #1K #loyal #frequentflyer #LifeInTheSky #ThanksUnited",theheatherbrown,0,0.2723259593495844
2435,415,neutral,0,Tue Oct 02 07:29:13 +0000 2018,1047025698492354560,,,united,It seems that @united Express is scrapping the #SFO-#YYJ flight. Last flight I see is January 6. :-(,newstik,1,0.6560417576789024
2436,416,neutral,0,Tue Oct 02 07:24:41 +0000 2018,1047024554948870145,,,united,Made a @lufthansa reservation for 3 flights through my primary airline @united &amp; now LH flat refuses to take my money when trying to pay for a seat upgrade from Munich-LAX. Unreal. Sorry my money isn’t good enough for you. I will find someone else willing to take it next time.,brycemiller34,1,0.6429671922956834
2437,417,neutral,0,Tue Oct 02 07:21:18 +0000 2018,1047023705614950403,,,united,"I am happy to take TK flight again, so tired of the bad food (basically just bread and some oily strange chicken) the bad treatment of the @United steward/ess.They are like the witches at the Suspiria movie,felt like the kids at the orphanage every time I asked stg.😒",gamzeiosono,0,0.17369485607463556
2438,418,neutral,0,Tue Oct 02 07:02:34 +0000 2018,1047018987832389632,,,united,"UNITED AIRLINES acquired an additional nine BOEING 787-9s worth $2.53 billion. They bring the American carrier's orders to 64 Dreamliner (37 of which have already been delivered). As for BOEING, ... @Boeing @united",Alertavia_EN,0,0.493463679888354
2439,419,neutral,0,Tue Oct 02 06:54:38 +0000 2018,1047016992560074752,,,united,"UNITED AIRLINES a acquis neuf BOEING 787-9 supplémentaires d'une valeur de 2,53 milliards de dollars. Ils portent les commandes de la compagnie américaine à 64 Dreamliner (dont 37 ont déjà ... @Boeing @united",Alertavia_FR,0,0.3490028453358355
2440,420,neutral,0,Tue Oct 02 06:43:23 +0000 2018,1047014160410787841,,,united,The Working of @UN @united and PResiden of Diferents Nation hahaha because Knows Wath maybe The artist no think wath With in The Work of Dead artist and Promises The visit of #Planet and Example @GeorgeHWBush @taylorswift13,Martinez_Lazlo,0,0.19073740510535714
2441,421,neutral,0,Tue Oct 02 06:41:23 +0000 2018,1047013657874522113,,,united,"this is, unfortunately, not the first time i've slept at @fly2ohare however this time @united facilitated cots and blankets which is cool",lucasmillerwsu,1,0.5784695564343122
2442,422,neutral,0,Tue Oct 02 06:32:17 +0000 2018,1047011368585650176,,,united,Fair play on the quick responses @united but you remain incredibly selective in understanding what you put me through and your failure to rectify,Reggiani85,0,0.49885261413749055
2443,423,neutral,0,Tue Oct 02 06:31:33 +0000 2018,1047011183352565760,,,united,Gotta love when your flight gets in so early that you’re home before it was scheduled to land! Thanks @united,TheAdamRB,1,0.5543492255426631
2444,424,neutral,0,Tue Oct 02 06:13:46 +0000 2018,1047006709024198657,,,united,"Breakfast spread in United lounge at Heathrow is impressive, one of the nice lounges , tucked in corner of T2 @united #feel good morning",Venu_Lambu,0,0.2404762886370572
2445,425,neutral,0,Tue Oct 02 05:51:27 +0000 2018,1047001093660717058,,,united,Reminded why @SouthwestAir is killing it after this @united mess. Oh well off to dreamland,itwilson,0,0.49415753976923804
2446,426,neutral,0,Tue Oct 02 05:47:43 +0000 2018,1047000153880768512,,,united,"Just saw the box I checked on @United go up into the cargo hold and the bottom part was broken open...the same box that I checked, fully taped with fragile stickers all over it.....they loaded it anyway.  🙏🏽",MattEstrada1,1,0.508243399308523
2447,427,neutral,0,Tue Oct 02 05:30:46 +0000 2018,1046995886490959872,,,united,Fly @united 👍🏻 https://t.co/aaYIH850is,shane_1771,0,0.362935255855822
2448,428,neutral,0,Tue Oct 02 05:28:53 +0000 2018,1046995414858309632,,,united,"I'm hearing numbers from anywhere between 20 and 40 @united  flights not taking off today. Their response? 3 people running the customer service desk and one poor, unfortunate soul in charge of the Starbucks.",ChuckWongus,0,0.4700643222525189
2449,429,neutral,0,Tue Oct 02 05:19:59 +0000 2018,1046993175104184321,,,united,Hey @United I really need my luggage. Was told last night it would be on the “first plane to Vancouver” in the morning. It’s 10:20 pm. Please help.,TanjaJameson,1,0.5861256927367756
2450,430,neutral,0,Tue Oct 02 05:14:15 +0000 2018,1046991729499545600,,,united,What good is arrriving 30 minutes early to @flySFO on @united to not have a gate available 40 minutes later &amp; now actually arriving late? Still sitting on the tarmac. This is the second time in two weeks that this has happened. Tired of this airline and airport. 😡,bwileyone,1,0.8289017564299264
2451,431,neutral,0,Tue Oct 02 05:11:38 +0000 2018,1046991074105970688,,,united,Flying round and round on @united and we may never land 😖☔☔☔✈✈✈,rnrdiva,0,0.30078612682617767
2452,432,neutral,0,Tue Oct 02 04:46:30 +0000 2018,1046984748596379648,,,united,Thanks to the fantastic crew of @united #Flt562 from DEN to SNA for a great flight ✈️.,TheRedDogInn,0,0.2537071151664655
2455,435,neutral,0,Tue Oct 02 04:07:25 +0000 2018,1046974910151692288,,,united,Does any airline have a cabin blanket @EWRairport is cold stuck here due to @primeraair collapsing @British_Airways @united @SAS @VirginAirline @airindiain @AerLingus @Delta @wowairsupport I am freezing feet are turning blue #help please and thank you @BBC_HaveYourSay,travelingsingh,1,0.6373676742120848
2456,436,neutral,0,Tue Oct 02 03:47:01 +0000 2018,1046969776604631042,,,united,Been stuck in the @united plane in Chicago for over an hour already and have at least another 45 minutes to go before the weather clears. Glad they had us board the plane to sit on our ass,brendanb33,0,0.36287510407233164
2457,437,neutral,0,Tue Oct 02 03:44:53 +0000 2018,1046969239435915264,,,united,heyo @united do you have an ETA on flight takeoff for 2207? been on the tarmac for over an hour...,lucasmillerwsu,0,0.441079299025386
2458,438,neutral,0,Tue Oct 02 03:38:24 +0000 2018,1046967611660087296,,,united,"9 hr wait, 6 delays and lies before flight cancellation while 7.5 months pregnant. For disorganized lack of customer service theres @AirCanada for everything else theres @united #thankyou #steppingin #NeverAgain",KasiaRutko,1,0.5167017767365212
